age_floor,sex,marital,manner
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,s,n
2,f,s,n
2,f,w,n
2,f,w,n
2,m,w,n
2,m,m,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,s,n
2,f,s,n
2,f,w,n
2,f,w,n
2,m,w,n
2,m,s,n
2,f,s,n
2,f,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,w,n
2,f,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,s,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,d,n
2,f,s,n
2,f,w,n
2,f,w,n
2,m,s,n
2,f,s,a
2,f,s,n
2,f,w,n
2,f,d,n
2,f,w,n
2,f,s,n
2,f,w,n
2,m,s,n
2,f,d,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,s,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,h
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,a
2,f,w,n
2,m,w,n
2,f,w,n
2,f,w,n
2,f,s,a
2,f,w,n
2,f,d,n
2,f,s,n
2,f,w,n
2,m,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,w,n
2,f,w,n
2,f,s,n
2,f,w,n
2,m,m,n
2,m,w,n
2,m,s,a
2,m,w,n
2,f,w,n
2,f,m,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,w,n
2,f,w,n
2,m,d,n
2,f,w,n
2,f,s,n
2,m,w,n
2,f,s,n
2,m,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,s,n
2,m,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,m,s,a
2,f,w,n
2,m,s,n
2,f,d,n
2,f,w,n
2,m,s,a
2,f,w,n
2,f,w,n
2,f,d,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,s,h
2,m,m,n
2,f,w,n
2,m,s,n
2,m,m,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,s,n
2,f,m,n
2,f,w,n
2,m,w,n
2,f,s,n
2,f,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,m,w,n
2,f,w,n
2,f,w,n
2,f,w,n
2,d,s,n
2,d,s,a
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,a
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,a
2,d,s,a
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,a
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,a
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,a
2,d,s,h
2,d,s,a
2,d,s,a
2,d,s,h
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,a
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,d,s,h
2,d,s,h
2,d,s,n
2,d,s,a
2,d,s,n
2,d,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,m,s,n
2,f,s,n
2,f,s,a
2,m,s,n
2,m,s,n
2,m,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,f,s,n
2,m,s,a
2,m,s,n
2,m,s,a
2,f,s,a
2,f,s,n
2,m,s,n
2,f,s,n
2,m,s,h
2,m,s,n
2,f,s,n
2,m,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,f,s,n
2,m,s,n
2,f,s,c
2,f,s,n
2,f,s,n
2,m,s,n
2,m,s,c
2,f,s,n
2,f,s,n
2,f,s,h
2,m,s,n
2,m,s,n
2,m,s,n
2,m,s,n
2,f,s,a
2,f,s,n
2,m,s,n
2,f,s,n
2,m,s,a
2,m,s,c
2,f,s,n
2,f,s,n
2,m,s,n
2,m,s,p
2,f,s,n
2,m,s,n
2,f,s,n
2,m,s,n
2,f,s,c
2,f,s,n
2,m,s,a
2,m,s,n
2,f,s,n
2,m,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,m,s,h
2,m,s,n
2,m,s,c
2,f,s,n
2,f,s,n
2,m,s,a
2,m,s,a
2,f,s,a
2,f,s,n
2,m,s,n
2,f,s,n
2,f,s,a
2,m,s,n
2,f,s,n
2,f,s,n
2,m,s,n
2,f,s,a
2,f,s,n
2,m,s,a
2,f,s,n
2,f,s,n
2,f,s,c
2,f,s,n
2,f,s,n
2,f,s,n
2,f,s,n
2,f,s,n
2,m,s,n
2,f,s,n
2,m,s,n
2,f,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,f,s,c
2,m,s,n
2,m,s,n
2,m,s,n
2,m,s,n
2,f,s,n
2,m,s,h
2,m,s,n
2,f,s,c
2,m,s,a
2,m,s,n
2,m,s,a
2,m,s,n
2,f,s,n
2,m,s,n
2,f,s,c
2,m,s,n
2,f,s,h
2,m,s,c
2,f,s,n
2,m,s,n
2,m,s,n
2,m,s,n
2,m,s,c
2,m,s,a
2,m,s,n
2,m,s,a
2,m,s,n
2,f,s,n
2,f,s,n
2,f,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,m,s,n
2,m,s,n
2,m,s,a
2,m,s,n
2,f,s,n
2,m,s,n
2,m,s,n
2,m,s,n
3,f,s,n
3,f,w,n
3,f,s,n
3,m,s,n
3,f,s,n
3,f,s,a
3,f,w,n
3,f,w,n
3,m,s,n
3,m,s,a
3,f,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,m,w,n
3,f,w,n
3,m,s,a
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,s,a
3,f,s,a
3,f,w,n
3,f,w,n
3,m,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,m,n
3,f,w,n
3,f,w,n
3,m,s,a
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,m,s,n
3,f,s,n
3,m,w,n
3,f,s,n
3,m,s,n
3,m,w,n
3,f,w,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,a
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,a
3,m,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,m,s,a
3,m,s,n
3,f,w,n
3,m,w,n
3,m,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,s,n
3,m,s,n
3,f,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,n
3,m,w,n
3,m,m,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,s,n
3,m,s,a
3,f,s,n
3,f,s,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,a
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,s,a
3,f,w,n
3,f,s,h
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,f,w,n
3,m,m,n
3,f,s,n
3,m,w,n
3,m,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,s,n
3,m,s,n
3,f,s,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,a
3,m,s,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,s,h
3,f,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,s,a
3,f,w,n
3,f,s,a
3,f,w,n
3,m,s,n
3,m,s,n
3,f,w,n
3,m,s,a
3,f,s,n
3,f,s,n
3,m,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,m,s,a
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,s,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,m,s,a
3,f,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,w,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,a
3,f,w,n
3,f,w,n
3,m,w,n
3,m,s,a
3,f,w,n
3,m,s,a
3,m,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,s,a
3,m,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,m,s,a
3,f,s,n
3,m,s,n
3,f,w,n
3,f,s,n
3,m,s,n
3,f,w,n
3,f,s,n
3,f,d,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,m,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,s,a
3,m,m,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,m,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,a
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,s,h
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,a
3,f,s,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,s,n
3,m,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,a
3,f,s,n
3,f,w,n
3,m,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,m,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,s,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,w,n
3,f,s,a
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,m,w,n
3,f,s,n
3,f,s,n
3,m,s,a
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,f,s,n
3,m,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,s,n
3,m,w,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,s,n
3,m,s,h
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,d,n
3,f,s,h
3,m,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,a
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,s,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,m,s,n
3,f,w,n
3,m,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,m,s,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,s,n
3,m,m,n
3,f,w,n
3,m,s,n
3,m,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,d,n
3,f,w,n
3,f,s,n
3,m,s,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,s,a
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,d,n
3,f,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,m,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,s,a
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,s,n
3,m,s,n
3,f,w,n
3,f,w,n
3,m,m,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,m,s,a
3,m,s,a
3,f,d,n
3,f,w,n
3,m,s,n
3,m,s,a
3,f,s,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,m,m,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,d,n
3,f,w,n
3,f,s,n
3,m,w,n
3,f,s,a
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,f,w,n
3,m,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,m,s,n
3,f,s,n
3,f,w,n
3,m,s,h
3,f,w,n
3,m,s,n
3,m,s,n
3,m,w,n
3,f,w,n
3,f,s,n
3,m,m,n
3,f,w,n
3,f,s,n
3,m,w,n
3,f,s,n
3,f,w,n
3,f,w,n
3,m,w,n
3,m,w,n
3,f,w,n
3,f,w,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,h
3,d,s,n
3,d,s,n
3,d,s,h
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,h
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,h
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,h
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,h
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,h
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,a
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,n
3,d,s,n
3,d,s,a
3,d,s,n
3,d,s,a
3,f,s,n
3,m,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,f,s,a
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,a
3,m,s,a
3,f,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,a
3,m,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,h
3,m,s,a
3,f,s,n
3,f,s,n
3,f,s,a
3,m,s,a
3,m,s,n
3,f,s,a
3,m,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,m,s,c
3,f,s,n
3,m,s,n
3,f,s,n
3,m,s,n
3,f,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,f,s,n
3,f,s,n
3,m,s,a
3,f,s,n
3,m,s,a
3,m,s,a
3,f,s,c
3,m,s,n
3,f,s,a
3,m,s,n
3,f,s,n
3,m,s,n
3,m,s,h
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,f,s,a
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,a
3,m,s,a
3,f,s,n
3,f,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,n
3,m,s,a
3,m,s,c
3,f,s,n
3,f,s,n
3,f,s,a
3,m,s,n
3,f,s,n
3,m,s,n
3,m,s,h
3,f,s,n
3,m,s,n
3,f,s,n
3,m,s,a
3,m,s,n
3,m,s,c
3,f,s,a
3,m,s,n
3,m,s,n
3,m,s,n
3,f,s,n
3,f,s,n
3,m,s,n
3,f,s,n
3,m,s,n
3,m,s,a
3,m,s,a
3,f,s,n
3,m,s,n
3,m,s,a
3,m,s,n
3,m,s,n
4,m,s,n
4,f,s,n
4,f,s,n
4,f,s,n
4,m,s,n
4,m,s,a
4,m,s,n
4,f,w,n
4,f,s,n
4,f,s,a
4,f,w,n
4,m,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,w,n
4,f,w,n
4,f,w,n
4,m,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,m,s,a
4,m,s,a
4,f,w,n
4,f,w,n
4,f,s,n
4,f,s,n
4,m,s,a
4,f,s,a
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,n
4,f,w,n
4,m,s,n
4,m,s,n
4,f,s,n
4,f,s,n
4,m,s,n
4,m,s,a
4,m,s,n
4,m,s,a
4,f,w,n
4,f,w,n
4,m,s,n
4,f,w,n
4,f,w,n
4,m,s,a
4,m,w,n
4,f,s,n
4,f,w,n
4,m,w,n
4,f,w,n
4,f,w,n
4,m,s,a
4,f,s,n
4,m,s,n
4,f,s,n
4,f,w,n
4,m,w,n
4,m,w,n
4,m,s,a
4,f,s,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,s,n
4,f,s,a
4,f,s,n
4,m,s,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,m,s,n
4,m,s,n
4,f,s,n
4,m,s,n
4,f,s,n
4,m,s,a
4,m,s,n
4,f,s,n
4,f,w,n
4,m,s,n
4,f,s,n
4,f,w,n
4,f,w,n
4,m,s,a
4,m,s,a
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,w,n
4,m,w,a
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,n
4,m,s,a
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,w,n
4,f,s,n
4,m,s,n
4,m,s,h
4,f,w,n
4,m,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,a
4,m,s,n
4,f,w,n
4,f,w,n
4,m,s,n
4,m,s,a
4,f,s,n
4,m,w,n
4,f,s,n
4,f,w,n
4,m,w,n
4,f,s,a
4,f,w,n
4,f,w,n
4,m,s,a
4,m,s,n
4,f,s,n
4,f,s,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,m,s,n
4,f,s,a
4,m,s,n
4,m,s,n
4,f,s,n
4,f,w,n
4,m,s,n
4,f,w,n
4,f,d,n
4,f,s,n
4,f,w,n
4,m,w,n
4,f,s,n
4,f,w,n
4,m,s,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,n
4,f,w,n
4,m,s,n
4,f,w,n
4,m,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,a
4,f,w,n
4,f,w,n
4,f,s,n
4,m,s,n
4,f,s,n
4,m,s,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,m,n
4,m,s,n
4,f,s,n
4,f,s,a
4,f,w,n
4,m,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,a
4,m,w,n
4,m,s,n
4,m,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,m,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,m,s,a
4,f,s,a
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,n
4,f,w,n
4,f,s,n
4,f,s,n
4,f,w,n
4,f,s,n
4,m,s,a
4,f,s,n
4,f,w,n
4,f,w,n
4,f,s,a
4,m,s,n
4,m,s,n
4,m,s,a
4,m,s,n
4,m,s,n
4,f,s,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,s,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,w,n
4,m,s,a
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,m,w,n
4,f,w,n
4,m,w,n
4,m,w,n
4,f,w,n
4,f,s,n
4,f,w,n
4,f,w,n
4,m,s,a
4,f,s,n
4,f,s,n
4,m,s,n
4,f,s,a
